Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,CustomerAge,CustomerGender
546899,22356,CHARLOTTE BAG PINK POLKADOT,10,3/17/2011 18:27,0.72,14298.0,United Kingdom,24.0,Male
546651,72801d,4 SKY BLUE DINNER CANDLES,1,3/15/2011 14:17,2.46,,United Kingdom,20.0,Male
559338,23096,PETIT TRAY CHIC,1,7/7/2011 16:30,3.29,,United Kingdom,15.0,Female
548699,21733,RED HANGING HEART T-LIGHT HOLDER,1,4/3/2011 11:08,2.95,,United Kingdom,22.0,
563348,22726,ALARM CLOCK BAKELIKE GREEN,8,8/15/2011 13:48,3.75,13078.0,United Kingdom,34.0,Female
550341,21868,POTTING SHED TEA MUG,12,4/17/2011 15:53,1.25,13018.0,United Kingdom,42.0,Male
579133,22150,3 STRIPEY MICE FELTCRAFT,1,11/28/2011 12:36,1.95,17852.0,United Kingdom,35.0,Female
544463,22261,FELT EGG COSY WHITE RABBIT ,1,2/20/2011 14:31,0.85,12988.0,United Kingdom,35.0,Male
578851,21668,RED STRIPE CERAMIC DRAWER KNOB,12,11/27/2011 11:05,1.45,16407.0,United Kingdom,54.0,Male
579152,20979,36 PENCILS TUBE RED RETROSPOT,16,11/28/2011 13:26,1.25,12479.0,Germany,23.0,Female
564646,23207,LUNCH BAG ALPHABET DESIGN,3,8/26/2011 13:39,4.96,,United Kingdom,,Female
536591,22260,FELT EGG COSY BLUE RABBIT ,5,12/1/2010 16:57,0.85,14606.0,United Kingdom,41.0,Male
580727,85049E,SCANDINAVIAN REDS RIBBONS,10,12/5/2011 17:17,2.46,14096.0,United Kingdom,39.0,Male
552640,22475,SKULL DESIGN TV DINNER TRAY,2,5/10/2011 13:19,4.95,17841.0,United Kingdom,38.0,Female
568949,23365,SET 12 COLOUR PENCILS LOVE LONDON,9,9/29/2011 15:13,1.25,,United Kingdom,46.0,Female
564141,20727,LUNCH BAG  BLACK SKULL.,1,8/23/2011 11:47,1.65,17841.0,United Kingdom,27.0,Male
540015,22913,RED COAT RACK PARIS FASHION,3,1/4/2011 11:40,4.95,13319.0,United Kingdom,66.0,Male
561218,20961,STRAWBERRY BATH SPONGE ,2,7/25/2011 17:11,2.46,,United Kingdom,26.0,Male
571046,17136A,BLUE STONES ON WIRE FOR CANDLE,4,10/13/2011 13:35,0.08,18096.0,United Kingdom,54.0,Female
557671,22908,PACK OF 20 NAPKINS RED APPLES,12,6/22/2011 10:11,0.85,13849.0,United Kingdom,39.0,
576390,23180,MUM'S KITCHEN CLOCK,4,11/15/2011 10:13,4.95,12569.0,Germany,34.0,Female
575739,23241,TREASURE TIN GYMKHANA DESIGN,1,11/11/2011 9:05,4.13,,United Kingdom,53.0,Male
573762,23499,SET 12 VINTAGE DOILY CHALK ,24,11/1/2011 9:56,0.42,13758.0,United Kingdom,26.0,Female
562776,21217,RED RETROSPOT ROUND CAKE TINS,2,8/9/2011 12:23,9.95,14180.0,United Kingdom,67.0,
564535,23321,SMALL WHITE HEART OF WICKER,24,8/25/2011 15:10,1.65,18075.0,United Kingdom,67.0,Female
538881,21935,SUKI  SHOULDER BAG,2,12/14/2010 15:54,4.21,,United Kingdom,31.0,Female
564323,23199,JUMBO BAG APPLES,100,8/24/2011 13:24,1.75,13694.0,United Kingdom,47.0,Female
568163,22979,PANTRY WASHING UP BRUSH,4,9/25/2011 12:34,1.45,14540.0,United Kingdom,42.0,Female
578678,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,11/24/2011 19:59,2.95,17841.0,United Kingdom,62.0,Male
568831,23330,DECORATIVE WICKER HEART MEDIUM,12,9/29/2011 11:35,1.25,16059.0,United Kingdom,32.0,Male
548516,21884,CAKES AND BOWS GIFT  TAPE,2,3/31/2011 16:28,1.63,,United Kingdom,36.0,
564216,21988,PACK OF 6 SKULL PAPER PLATES,12,8/24/2011 9:23,0.85,12642.0,Germany,27.0,Female
566444,22594,CHRISTMAS GINGHAM TREE,12,9/12/2011 15:32,0.85,14020.0,United Kingdom,42.0,Male
559349,22583,PACK OF 6 HANDBAG GIFT BOXES,6,7/7/2011 17:33,2.55,15150.0,United Kingdom,16.0,Male
547377,22261,FELT EGG COSY WHITE RABBIT ,12,3/22/2011 14:43,0.85,13050.0,United Kingdom,38.0,Male
553515,21165,BEWARE OF THE CAT METAL SIGN ,2,5/17/2011 14:03,1.69,17515.0,United Kingdom,32.0,Male
546406,20998,ROSE DU SUD OVEN GLOVE,1,3/11/2011 16:21,1.63,,United Kingdom,36.0,Female
559904,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,7/13/2011 13:20,0.83,13149.0,United Kingdom,67.0,Female
547850,22288,HANGING METAL RABBIT DECORATION,5,3/27/2011 12:06,1.25,14472.0,United Kingdom,40.0,Female
553014,84991,60 TEATIME FAIRY CAKE CASES,6,5/12/2011 18:49,0.55,13451.0,United Kingdom,31.0,Female
570877,21930,JUMBO STORAGE BAG SKULLS,20,10/13/2011 8:27,2.08,16523.0,United Kingdom,41.0,Female
541282,22673,FRENCH GARDEN SIGN BLUE METAL,2,1/17/2011 12:31,1.25,17690.0,United Kingdom,43.0,Male
542627,22024,RAINY LADIES BIRTHDAY CARD,12,1/31/2011 9:51,0.42,14426.0,United Kingdom,52.0,Male
544670,21454,PAINTED PINK RABBIT ,2,2/22/2011 15:22,0.85,16161.0,United Kingdom,50.0,Male
576176,23079,TOADSTOOL BEDSIDE LIGHT ,1,11/14/2011 11:04,8.95,16936.0,United Kingdom,60.0,Female
579196,21892,TRADITIONAL WOODEN CATCH CUP GAME ,9,11/28/2011 15:54,2.46,14096.0,United Kingdom,56.0,Female
550618,20751,FUNKY WASHING UP GLOVES ASSORTED,12,4/19/2011 13:09,2.1,14156.0,EIRE,46.0,Female
C546997,23230,WRAP ALPHABET DESIGN,-25,3/18/2011 13:32,0.42,12748.0,United Kingdom,26.0,Female
571662,22835,HOT WATER BOTTLE I AM SO POORLY,4,10/18/2011 12:54,4.95,14861.0,United Kingdom,15.0,Male
538638,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/13/2010 14:16,4.95,17231.0,United Kingdom,,Female
547370,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,3/22/2011 13:32,5.95,14711.0,United Kingdom,38.0,
544684,21175,GIN + TONIC DIET METAL SIGN,1,2/22/2011 16:32,4.96,,United Kingdom,69.0,Male
579069,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,11/28/2011 10:31,1.65,14911.0,EIRE,48.0,Male
572309,90124A,PINK MURANO TWIST NECKLACE,2,10/23/2011 15:29,9.95,14432.0,United Kingdom,51.0,Male
541207,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/14/2011 12:27,2.95,17685.0,United Kingdom,,Female
546977,84884a,ANT WHITE WIRE HEART SPIRAL,1,3/18/2011 12:08,8.29,,United Kingdom,69.0,Male
558906,21506,"FANCY FONT BIRTHDAY CARD, ",12,7/4/2011 16:35,0.42,15555.0,United Kingdom,15.0,Female
554103,23158,SET OF 5 LUCKY CAT MAGNETS ,3,5/22/2011 13:51,2.08,15555.0,United Kingdom,66.0,Female
578233,23206,LUNCH BAG APPLE DESIGN,10,11/23/2011 12:20,1.65,14049.0,United Kingdom,59.0,Male
578935,23332,IVORY WICKER HEART LARGE,1,11/27/2011 12:52,1.65,15351.0,United Kingdom,60.0,Male
540458,22507,MEMO BOARD RETROSPOT  DESIGN,4,1/7/2011 12:28,4.95,12501.0,Germany,28.0,Male
569868,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,10/6/2011 14:59,0.65,13018.0,United Kingdom,26.0,Male
564841,23207,LUNCH BAG ALPHABET DESIGN,4,8/30/2011 13:42,4.96,,United Kingdom,22.0,Male
536466,22960,JAM MAKING SET WITH JARS,6,12/1/2010 12:23,4.25,14849.0,United Kingdom,40.0,Female
540818,47556B,TEA TIME TEA TOWELS ,1300,1/11/2011 12:57,2.55,15749.0,United Kingdom,24.0,Female
568132,23081,GREEN METAL BOX ARMY SUPPLIES,1,9/23/2011 16:22,8.25,15549.0,United Kingdom,57.0,Female
570200,23005,TRAVEL CARD WALLET I LOVE LONDON,8,10/7/2011 16:03,0.42,16918.0,United Kingdom,,Female
555094,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,5/31/2011 13:17,1.65,13398.0,United Kingdom,54.0,Male
561708,21257,VICTORIAN SEWING BOX MEDIUM,2,7/29/2011 11:28,7.95,13575.0,United Kingdom,28.0,Female
542303,21843,RED RETROSPOT CAKE STAND,1,1/27/2011 11:05,10.95,12539.0,Spain,70.0,Male
551269,22386,JUMBO BAG PINK POLKADOT,10,4/27/2011 12:21,2.08,12840.0,United Kingdom,28.0,Male
570818,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,4,10/12/2011 12:47,1.25,17841.0,United Kingdom,61.0,Female
563937,22822,CREAM WALL PLANTER HEART SHAPED,2,8/22/2011 9:10,5.95,18204.0,United Kingdom,33.0,Female
566276,22147,FELTCRAFT BUTTERFLY HEARTS,12,9/11/2011 14:00,1.45,13450.0,United Kingdom,69.0,Male
570509,22382,LUNCH BAG SPACEBOY DESIGN ,10,10/11/2011 10:16,1.65,13109.0,United Kingdom,45.0,Male
564974,23184,BULL DOG BOTTLE OPENER,1,8/31/2011 15:32,10.79,,United Kingdom,15.0,Male
549425,21067,VINTAGE RED TEATIME MUG,12,4/8/2011 11:54,1.25,14030.0,United Kingdom,,
559909,16161P,WRAP ENGLISH ROSE ,25,7/13/2011 14:28,0.42,18245.0,United Kingdom,35.0,
558774,21494,ROTATING LEAVES T-LIGHT HOLDER,3,7/4/2011 10:17,1.63,,United Kingdom,,Female
564974,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,8/31/2011 15:32,0.83,,United Kingdom,64.0,Male
540556,21246,RED RETROSPOT BIG BOWL,6,1/10/2011 9:58,4.95,,Israel,46.0,Female
538679,22887,NUMBER TILE VINTAGE FONT 8,1,12/13/2010 17:03,1.95,16455.0,United Kingdom,,Male
540418,85066,CREAM SWEETHEART MINI CHEST,1,1/7/2011 11:04,25.49,,United Kingdom,,Female
581171,22966,GINGERBREAD MAN COOKIE CUTTER,24,12/7/2011 15:02,1.25,12615.0,France,65.0,Male
546851,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,3/17/2011 13:23,12.75,12480.0,Germany,15.0,Male
541221,21215,IVORY PAPER CUP CAKE CASES ,5,1/14/2011 14:28,1.25,,United Kingdom,53.0,Female
552266,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,5/8/2011 11:41,3.95,13975.0,United Kingdom,19.0,Female
578698,23311,VINTAGE CHRISTMAS STOCKING ,6,11/25/2011 10:20,2.55,12620.0,France,55.0,Male
569545,22818,CARD CHRISTMAS VILLAGE,1,10/4/2011 16:37,0.42,,United Kingdom,46.0,Male
546670,20727,LUNCH BAG  BLACK SKULL.,3,3/15/2011 15:37,1.65,13451.0,United Kingdom,31.0,Female
576508,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,11/15/2011 12:02,1.25,17777.0,United Kingdom,32.0,Female
575189,21790,VINTAGE SNAP CARDS,12,11/9/2011 9:13,0.85,13029.0,United Kingdom,32.0,Male
544406,20767,BLUE PAISLEY JOURNAL ,2,2/18/2011 13:26,2.55,16726.0,United Kingdom,43.0,Female
542541,21967,PACK OF 12 SKULL TISSUES,1,1/28/2011 14:25,0.83,,United Kingdom,45.0,
538877,22835,HOT WATER BOTTLE I AM SO POORLY,14,12/14/2010 15:29,11.02,,United Kingdom,44.0,Male
545661,22906,12 MESSAGE CARDS WITH ENVELOPES,12,3/4/2011 14:41,1.65,15358.0,United Kingdom,48.0,Male
536557,84685,BEACH HUT KEY CABINET,1,12/1/2010 14:41,3.75,17841.0,United Kingdom,67.0,Male
543040,22427,ENAMEL FLOWER JUG CREAM,1,2/2/2011 17:06,5.95,17337.0,United Kingdom,47.0,Female
547079,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,3/20/2011 15:02,1.25,15408.0,United Kingdom,,Male
570653,23169,CLASSIC GLASS COOKIE JAR,3,10/11/2011 13:49,4.15,14710.0,United Kingdom,63.0,Male
551163,22974,CHILDRENS DOLLY GIRL MUG,2,4/26/2011 15:52,1.65,12573.0,France,45.0,Male
542790,21389,IVORY HANGING DECORATION  BIRD,12,2/1/2011 10:38,0.85,16612.0,United Kingdom,32.0,Female
541248,22493,PAINT YOUR OWN CANVAS SET,1,1/16/2011 13:04,1.65,12748.0,United Kingdom,47.0,Female
565859,21520,BOOZE & WOMEN GREETING CARD ,12,9/7/2011 14:40,0.42,16818.0,United Kingdom,29.0,Female
558105,84692,BOX OF 24 COCKTAIL PARASOLS,1,6/26/2011 14:54,0.42,15644.0,United Kingdom,38.0,Female
547964,22241,GARLAND WOODEN HAPPY EASTER,6,3/28/2011 15:45,2.46,,United Kingdom,16.0,Male
574826,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,11/7/2011 10:58,1.65,15870.0,United Kingdom,31.0,Male
557442,21577,SAVE THE PLANET COTTON TOTE BAG,3,6/20/2011 12:53,2.25,14808.0,United Kingdom,17.0,Female
580550,23415,HOME SWEET HOME HOOK,12,12/5/2011 10:00,0.39,13126.0,United Kingdom,29.0,Male
544693,22426,ENAMEL WASH BOWL CREAM,4,2/23/2011 9:25,3.75,15397.0,United Kingdom,44.0,Male
559506,85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,7/8/2011 15:17,0.83,,United Kingdom,44.0,Female
564552,22465,HANGING METAL STAR LANTERN,12,8/25/2011 17:22,1.65,16670.0,United Kingdom,43.0,Male
579002,21354,TOAST ITS - BEST MUM,4,11/27/2011 16:27,1.25,14093.0,United Kingdom,38.0,Female
553578,22998,TRAVEL CARD WALLET KEEP CALM,24,5/18/2011 10:39,0.42,13767.0,United Kingdom,22.0,Male
563071,84836,ZINC METAL HEART DECORATION,12,8/11/2011 15:43,1.25,17633.0,United Kingdom,24.0,Female
571965,21238,RED RETROSPOT CUP,4,10/20/2011 10:41,0.85,17238.0,United Kingdom,51.0,Male
552198,21455,PAINTED YELLOW WOODEN DAISY,3,5/6/2011 14:47,0.85,15552.0,United Kingdom,20.0,Female
557937,21212,PACK OF 72 RETROSPOT CAKE CASES,1,6/23/2011 15:30,1.25,,United Kingdom,63.0,Female
569715,23078,ICE CREAM PEN LIP GLOSS ,20,10/5/2011 17:29,1.25,15856.0,United Kingdom,,Female
567170,20713,JUMBO BAG OWLS,2,9/18/2011 12:40,2.08,13566.0,United Kingdom,66.0,Male
580833,23209,LUNCH BAG VINTAGE DOILY ,2,12/6/2011 11:41,1.65,16764.0,United Kingdom,35.0,Female
552670,22381,TOY TIDY PINK POLKADOT,1,5/10/2011 15:06,4.96,,United Kingdom,64.0,Male
573340,21733,RED HANGING HEART T-LIGHT HOLDER,2,10/30/2011 11:55,2.95,14159.0,United Kingdom,56.0,Female
567476,22467,GUMBALL COAT RACK,6,9/20/2011 13:19,2.55,14859.0,United Kingdom,58.0,Male
542906,21976,PACK OF 60 MUSHROOM CAKE CASES,11,2/1/2011 15:12,1.25,,United Kingdom,,Female
578690,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,11/25/2011 9:36,2.95,17302.0,United Kingdom,48.0,Male
561610,22619,SET OF 6 SOLDIER SKITTLES,4,7/28/2011 12:28,3.75,16076.0,United Kingdom,59.0,Male
569261,22991,GIRAFFE WOODEN RULER,3,10/3/2011 11:34,1.95,17321.0,United Kingdom,62.0,Female
560567,85049g,CHOCOLATE BOX RIBBONS ,4,7/19/2011 13:57,2.46,,United Kingdom,68.0,Female
557064,22120,WELCOME  WOODEN BLOCK LETTERS,1,6/16/2011 15:07,9.95,13263.0,United Kingdom,,
541238,22922,FRIDGE MAGNETS US DINER ASSORTED,6,1/16/2011 10:42,0.85,16746.0,United Kingdom,26.0,Male
552824,23298,SPOTTY BUNTING,3,5/11/2011 13:16,4.95,14056.0,United Kingdom,33.0,Female
572552,48185,DOORMAT FAIRY CAKE,2,10/24/2011 17:07,15.79,14096.0,United Kingdom,,Female
576179,22386,JUMBO BAG PINK POLKADOT,100,11/14/2011 11:09,1.75,13694.0,United Kingdom,58.0,Female
579387,22841,ROUND CAKE TIN VINTAGE GREEN,1,11/29/2011 12:06,7.95,14452.0,United Kingdom,64.0,Male
556108,22384,LUNCH BAG PINK POLKADOT,1,6/8/2011 17:59,4.13,,United Kingdom,68.0,Female
580673,22382,LUNCH BAG SPACEBOY DESIGN ,12,12/5/2011 14:30,1.65,13089.0,United Kingdom,54.0,Female
564837,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,8/30/2011 12:40,0.83,,United Kingdom,,Male
578816,72741,GRAND CHOCOLATECANDLE,63,11/25/2011 13:44,1.45,14111.0,United Kingdom,60.0,
554157,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,5/23/2011 11:33,0.85,18283.0,United Kingdom,26.0,
558920,23245,SET OF 3 REGENCY CAKE TINS,4,7/5/2011 9:57,4.95,15078.0,United Kingdom,45.0,
549586,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,4/11/2011 10:00,6.63,,United Kingdom,15.0,Female
578817,22621,TRADITIONAL KNITTING NANCY,1,11/25/2011 13:45,1.65,16764.0,United Kingdom,21.0,Female
C569525,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-4,10/4/2011 14:48,1.65,16474.0,United Kingdom,54.0,Female
569569,23284,DOORMAT KEEP CALM AND COME IN,20,10/5/2011 9:59,7.08,18061.0,United Kingdom,43.0,Female
547872,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,3/27/2011 14:34,2.55,16777.0,United Kingdom,18.0,Female
561515,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,7/27/2011 15:16,2.46,,United Kingdom,46.0,Female
547940,21877,HOME SWEET HOME MUG,6,3/28/2011 14:43,1.25,16814.0,United Kingdom,24.0,Female
564434,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48,8/25/2011 11:59,0.85,14687.0,United Kingdom,,
543115,21114,LAVENDER SCENTED FABRIC HEART,35,2/3/2011 13:27,1.25,14606.0,United Kingdom,57.0,Female
565616,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,9/5/2011 15:26,0.83,15238.0,United Kingdom,41.0,Female
564198,22466,FAIRY TALE COTTAGE NIGHTLIGHT,5,8/23/2011 17:18,1.95,14418.0,United Kingdom,39.0,Male
560689,22315,200 RED + WHITE BENDY STRAWS,2,7/20/2011 11:55,1.25,15039.0,United Kingdom,,Female
552342,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,24,5/9/2011 12:07,10.95,17949.0,United Kingdom,50.0,Male
574081,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,11/2/2011 16:37,7.95,15804.0,United Kingdom,48.0,Male
554827,84879,ASSORTED COLOUR BIRD ORNAMENT,160,5/26/2011 15:19,1.45,14646.0,Netherlands,33.0,Male
553678,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,5/18/2011 13:00,1.95,14009.0,United Kingdom,59.0,Female
576695,21723,ALPHABET HEARTS STICKER SHEET,1,11/16/2011 12:25,0.85,16469.0,United Kingdom,63.0,
566221,85099F,JUMBO BAG STRAWBERRY,5,9/9/2011 16:13,4.13,,United Kingdom,25.0,Male
545687,84375,SET OF 20 KIDS COOKIE CUTTERS,2,3/6/2011 12:20,2.1,17769.0,United Kingdom,20.0,Male
571033,21888,BINGO SET,4,10/13/2011 12:46,3.75,14251.0,United Kingdom,,Male
577831,22383,LUNCH BAG SUKI DESIGN ,10,11/22/2011 10:17,1.65,16748.0,United Kingdom,20.0,Male
563680,22094,RED RETROSPOT TISSUE BOX,36,8/18/2011 12:06,0.39,18272.0,United Kingdom,42.0,Male
562593,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,8/7/2011 15:43,0.85,16549.0,United Kingdom,70.0,Male
544928,22616,PACK OF 12 LONDON TISSUES ,1,2/24/2011 18:07,0.83,,United Kingdom,26.0,Female
575164,23093,SMALL PARISIENNE HEART PHOTO FRAME ,8,11/8/2011 16:55,2.49,18216.0,United Kingdom,,Male
559317,23182,TOILET SIGN OCCUPIED OR VACANT,3,7/7/2011 14:03,0.83,17611.0,United Kingdom,31.0,Male
545232,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,3/1/2011 10:19,2.1,15676.0,United Kingdom,,Female
548191,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,3/29/2011 15:20,8.29,,United Kingdom,64.0,
579350,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,11/29/2011 11:48,1.65,15218.0,United Kingdom,60.0,Male
536845,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,12/2/2010 19:18,3.75,17961.0,United Kingdom,64.0,Male
551997,22970,LONDON BUS COFFEE MUG,2,5/5/2011 15:47,4.96,,United Kingdom,16.0,Male
537792,84993B,75 BLACK PETIT FOUR CASES,1,12/8/2010 12:56,0.42,16385.0,United Kingdom,15.0,Female
571737,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,10/19/2011 10:31,2.55,14367.0,United Kingdom,56.0,
579471,48138,DOORMAT UNION FLAG,2,11/29/2011 15:08,14.13,,United Kingdom,15.0,Male
550360,85144,JARDIN ETCHED GLASS CHEESE DISH,2,4/18/2011 10:55,1.95,14978.0,United Kingdom,42.0,
537843,22776,SWEETHEART CAKESTAND 3 TIER,2,12/8/2010 15:16,9.95,15713.0,United Kingdom,36.0,Female
553417,22077,6 RIBBONS RUSTIC CHARM,12,5/17/2011 10:08,1.65,13871.0,United Kingdom,33.0,Female
574323,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,11/3/2011 19:50,2.1,16438.0,United Kingdom,49.0,Female
548522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,3/31/2011 16:43,2.46,,United Kingdom,33.0,Female
579674,23335,EGG FRYING PAN IVORY ,6,11/30/2011 13:05,2.08,13012.0,United Kingdom,20.0,Female
560086,20725,LUNCH BAG RED RETROSPOT,10,7/14/2011 16:35,1.65,15839.0,United Kingdom,70.0,Male
C557944,22460,EMBOSSED GLASS TEALIGHT HOLDER,-2,6/23/2011 16:10,1.25,15669.0,United Kingdom,30.0,Female
573245,23393,HOME SWEET HOME CUSHION COVER ,1,10/28/2011 12:08,3.75,17841.0,United Kingdom,,
549754,22355,CHARLOTTE BAG SUKI DESIGN,30,4/12/2011 11:32,0.85,13700.0,United Kingdom,29.0,Female
557222,85099B,JUMBO BAG RED RETROSPOT,10,6/17/2011 13:14,2.08,14936.0,Channel Islands,52.0,Male
566091,85054,FRENCH ENAMEL POT W LID,1,9/9/2011 10:37,2.95,17870.0,United Kingdom,,Male
546776,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,3/16/2011 16:08,1.49,17460.0,United Kingdom,24.0,
572911,21902,"KEY FOB , FRONT  DOOR ",10,10/26/2011 16:03,0.65,16345.0,United Kingdom,47.0,Male
576840,22555,PLASTERS IN TIN STRONGMAN,1,11/16/2011 15:23,3.29,,United Kingdom,34.0,Female
566446,84968E,SET OF 16 VINTAGE BLACK CUTLERY,2,9/12/2011 15:40,24.96,,United Kingdom,24.0,Male
542389,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/27/2011 14:46,0.55,12868.0,United Kingdom,19.0,Female
567578,20749,ASSORTED COLOUR MINI CASES,2,9/21/2011 10:47,7.95,12701.0,Germany,33.0,Female
552659,84997d,CHILDRENS CUTLERY POLKADOT PINK,4,5/10/2011 15:03,8.29,,United Kingdom,16.0,Male
578347,22188,BLACK HEART CARD HOLDER,1,11/24/2011 9:26,8.29,,United Kingdom,67.0,Female
571104,23351,ROLL WRAP 50'S CHRISTMAS,12,10/13/2011 15:58,1.25,18130.0,United Kingdom,52.0,Female
549910,23193,BUFFALO BILL TREASURE BOOK BOX,2,4/12/2011 17:12,2.25,16697.0,United Kingdom,63.0,Female
572309,35954,SMALL FOLKART STAR CHRISTMAS DEC,48,10/23/2011 15:29,0.19,14432.0,United Kingdom,,Female
573387,23198,PANTRY MAGNETIC  SHOPPING LIST,1,10/30/2011 14:33,1.45,15054.0,United Kingdom,68.0,
549295,22029,SPACEBOY BIRTHDAY CARD,1,4/7/2011 19:49,0.83,,United Kingdom,55.0,Male
545215,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2/28/2011 16:47,10.79,,United Kingdom,55.0,Female
579187,21481,FAWN BLUE HOT WATER BOTTLE,1,11/28/2011 15:31,7.46,,United Kingdom,,Male
549524,84877B,GREEN ROUND COMPACT MIRROR,1,4/8/2011 15:42,3.29,,United Kingdom,49.0,Female
549995,20932,PINK POT PLANT CANDLE,8,4/14/2011 8:32,3.75,16131.0,United Kingdom,54.0,Female
574834,23188,VINTAGE  2 METRE FOLDING RULER,24,11/7/2011 11:30,1.65,13139.0,United Kingdom,22.0,Female
559794,22993,SET OF 4 PANTRY JELLY MOULDS,12,7/12/2011 13:16,1.25,16700.0,United Kingdom,43.0,Male
571845,22752,SET 7 BABUSHKA NESTING BOXES,1,10/19/2011 12:34,8.5,16869.0,United Kingdom,41.0,
538517,21889,WOODEN BOX OF DOMINOES,4,12/12/2010 16:05,1.25,17618.0,United Kingdom,28.0,Female
556883,23165,LARGE CERAMIC TOP STORAGE JAR,12,6/15/2011 12:24,1.65,13343.0,United Kingdom,66.0,Female
577768,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,11/21/2011 15:18,1.25,,United Kingdom,38.0,
560579,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,7/19/2011 15:13,1.45,15867.0,United Kingdom,46.0,Female
566294,47566,PARTY BUNTING,2,9/11/2011 15:41,4.95,15533.0,United Kingdom,30.0,Female
581439,23439,HAND WARMER RED LOVE HEART,2,12/8/2011 16:30,4.13,,United Kingdom,64.0,Male
538816,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,12/14/2010 12:35,3.75,16812.0,United Kingdom,50.0,Female
542989,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2/2/2011 11:41,2.55,15226.0,United Kingdom,19.0,Female
578925,23352,ROLL WRAP 50'S RED CHRISTMAS ,1,11/27/2011 12:13,1.25,17365.0,United Kingdom,69.0,Female
569202,22421,LIPSTICK PEN FUSCHIA,12,9/30/2011 17:22,0.83,,United Kingdom,31.0,Male
542881,22156,HEART DECORATION WITH PEARLS ,2,2/1/2011 12:54,0.85,14587.0,United Kingdom,39.0,Male
537823,22593,CHRISTMAS GINGHAM STAR,6,12/8/2010 14:25,1.66,,United Kingdom,35.0,Male
578942,21901,"KEY FOB , BACK DOOR ",1,11/27/2011 13:29,0.65,17288.0,United Kingdom,,Male
544463,22117,METAL SIGN HER DINNER IS SERVED ,1,2/20/2011 14:31,2.95,12988.0,United Kingdom,60.0,Female
544677,22727,ALARM CLOCK BAKELIKE RED ,1,2/22/2011 16:13,3.75,18196.0,United Kingdom,56.0,Female
567917,21015,DARK BIRD HOUSE TREE DECORATION,48,9/22/2011 17:19,0.29,14298.0,United Kingdom,56.0,Female
567186,21034,REX CASH+CARRY JUMBO SHOPPER,2,9/18/2011 16:04,0.95,17073.0,United Kingdom,41.0,Female
566016,21981,PACK OF 12 WOODLAND TISSUES ,24,9/8/2011 12:20,0.29,15144.0,United Kingdom,56.0,
581439,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,12/8/2011 16:30,2.46,,United Kingdom,63.0,Male
564820,22469,HEART OF WICKER SMALL,2,8/30/2011 12:16,3.29,,United Kingdom,62.0,Female
552951,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,5/12/2011 12:05,1.25,14988.0,United Kingdom,56.0,
578781,22562,MONSTERS STENCIL CRAFT,1,11/25/2011 11:54,1.25,15872.0,United Kingdom,34.0,Female
